Year,State,Category,Type,Vehicles
2013,Missouri,Motorcycle,Private,184723
2013,Missouri,Motorcycle,Public,
2013,Montana,Auto,Private,441896
2013,Montana,Auto,Public,2811
2013,Montana,Bus,Private,4275
2013,Montana,Bus,Public,153
2013,Montana,Truck,Private,915542
2013,Montana,Truck,Public,4169
2013,Montana,Motorcycle,Private,171083
2013,Montana,Motorcycle,Public,2
2013,Nebraska,Auto,Private,703558
2013,Nebraska,Auto,Public,29450
2013,Nebraska,Bus,Private,2435
2013,Nebraska,Bus,Public,1395
2013,Nebraska,Truck,Private,1081752
2013,Nebraska,Truck,Public,16439
2013,Nebraska,Motorcycle,Private,56224
2013,Nebraska,Motorcycle,Public,
2013,Nevada,Auto,Private,968310
2013,Nevada,Auto,Public,9542
2013,Nevada,Bus,Private,702
2013,Nevada,Bus,Public,3236
2013,Nevada,Truck,Private,1137615
2013,Nevada,Truck,Public,13016
2013,Nevada,Motorcycle,Private,70670
2013,Nevada,Motorcycle,Public,5
2013,New Hampshire,Auto,Private,619735
2013,New Hampshire,Auto,Public,5656
2013,New Hampshire,Bus,Private,1881
2013,New Hampshire,Bus,Public,643
2013,New Hampshire,Truck,Private,702159
2013,New Hampshire,Truck,Public,5250
2013,New Hampshire,Motorcycle,Private,73612
2013,New Hampshire,Motorcycle,Public,
2013,New Jersey,Auto,Private,3603866
2013,New Jersey,Auto,Public,40680
2013,New Jersey,Bus,Private,14364
2013,New Jersey,Bus,Public,5881
2013,New Jersey,Truck,Private,3213690
2013,New Jersey,Truck,Public,30751
2013,New Jersey,Motorcycle,Private,152111
2013,New Jersey,Motorcycle,Public,
2013,New Mexico,Auto,Private,704593
2013,New Mexico,Auto,Public,11846
2013,New Mexico,Bus,Private,1062
2013,New Mexico,Bus,Public,4398
2013,New Mexico,Truck,Private,1077482
2013,New Mexico,Truck,Public,17764
2013,New Mexico,Motorcycle,Private,65321
2013,New Mexico,Motorcycle,Public,
2013,New York,Auto,Private,5119508
2013,New York,Auto,Public,83849
2013,New York,Bus,Private,15323
2013,New York,Bus,Public,10416
2013,New York,Truck,Private,5019930
2013,New York,Truck,Public,79991
2013,New York,Motorcycle,Private,345116
2013,New York,Motorcycle,Public,2
2013,North Carolina,Auto,Private,3462557
2013,North Carolina,Auto,Public,33247
2013,North Carolina,Bus,Private,11530
2013,North Carolina,Bus,Public,19748
2013,North Carolina,Truck,Private,4060835
2013,North Carolina,Truck,Public,30444
2013,North Carolina,Motorcycle,Private,195479
2013,North Carolina,Motorcycle,Public,14
2013,North Dakota,Auto,Private,248971
2013,North Dakota,Auto,Public,6212
2013,North Dakota,Bus,Private,956
2013,North Dakota,Bus,Public,1665
2013,North Dakota,Truck,Private,541680
2013,North Dakota,Truck,Public,9869
2013,North Dakota,Motorcycle,Private,35742
2013,North Dakota,Motorcycle,Public,14
2013,Ohio,Auto,Private,4806463
2013,Ohio,Auto,Public,56305
2013,Ohio,Bus,Private,17337
2013,Ohio,Bus,Public,24632
2013,Ohio,Truck,Private,4993077
2013,Ohio,Truck,Public,60287
2013,Ohio,Motorcycle,Private,402247
2013,Ohio,Motorcycle,Public,17
2013,Oklahoma,Auto,Private,1359390
2013,Oklahoma,Auto,Public,16728
2013,Oklahoma,Bus,Private,503
2013,Oklahoma,Bus,Public,1610
2013,Oklahoma,Truck,Private,1939271
2013,Oklahoma,Truck,Public,15627
2013,Oklahoma,Motorcycle,Private,126882
2013,Oklahoma,Motorcycle,Public,1
2013,Oregon,Auto,Private,1504916
2013,Oregon,Auto,Public,15868
2013,Oregon,Bus,Private,1412
2013,Oregon,Bus,Public,1766
2013,Oregon,Truck,Private,1967562
2013,Oregon,Truck,Public,22504
2013,Oregon,Motorcycle,Private,89797
2013,Oregon,Motorcycle,Public,
2013,Pennsylvania,Auto,Private,4763611
2013,Pennsylvania,Auto,Public,46289
2013,Pennsylvania,Bus,Private,51850
2013,Pennsylvania,Bus,Public,2653
2013,Pennsylvania,Truck,Private,5124466
2013,Pennsylvania,Truck,Public,71331
2013,Pennsylvania,Motorcycle,Private,400183
2013,Pennsylvania,Motorcycle,Public,725
2013,Rhode Island,Auto,Private,451775
2013,Rhode Island,Auto,Public,7618
2013,Rhode Island,Bus,Private,106
2013,Rhode Island,Bus,Public,2009
2013,Rhode Island,Truck,Private,353028
2013,Rhode Island,Truck,Public,6364
2013,Rhode Island,Motorcycle,Private,32159
2013,Rhode Island,Motorcycle,Public,93
2013,South Carolina,Auto,Private,1709013
2013,South Carolina,Auto,Public,41629
2013,South Carolina,Bus,Private,5408
2013,South Carolina,Bus,Public,12672
2013,South Carolina,Truck,Private,2062766
2013,South Carolina,Truck,Public,41771
2013,South Carolina,Motorcycle,Private,112851
2013,South Carolina,Motorcycle,Public,464
2013,South Dakota,Auto,Private,325944
2013,South Dakota,Auto,Public,5976
2013,South Dakota,Bus,Private,232
2013,South Dakota,Bus,Public,2460
2013,South Dakota,Truck,Private,577916
2013,South Dakota,Truck,Public,15935
2013,South Dakota,Motorcycle,Private,86197
2013,South Dakota,Motorcycle,Public,513
2013,Tennessee,Auto,Private,2248204
2013,Tennessee,Auto,Public,36122
2013,Tennessee,Bus,Private,2104
2013,Tennessee,Bus,Public,23706
2013,Tennessee,Truck,Private,2894820
2013,Tennessee,Truck,Public,83157
2013,Tennessee,Motorcycle,Private,163820
2013,Tennessee,Motorcycle,Public,
2013,Texas,Auto,Private,7810175
2013,Texas,Auto,Public,144731
2013,Texas,Bus,Private,18347
2013,Texas,Bus,Public,81135
2013,Texas,Truck,Private,11392993
2013,Texas,Truck,Public,279898
2013,Texas,Motorcycle,Private,439885
2013,Texas,Motorcycle,Public,3971
2013,Utah,Auto,Private,868993
2013,Utah,Auto,Public,7043
2013,Utah,Bus,Private,3567
2013,Utah,Bus,Public,1924
2013,Utah,Truck,Private,1104628
2013,Utah,Truck,Public,9387
2013,Utah,Motorcycle,Private,64911
2013,Utah,Motorcycle,Public,59
2013,Vermont,Auto,Private,255523
2013,Vermont,Auto,Public,3278
2013,Vermont,Bus,Private,1271
2013,Vermont,Bus,Public,846
2013,Vermont,Truck,Private,318385
2013,Vermont,Truck,Public,3709
2013,Vermont,Motorcycle,Private,28777
2013,Vermont,Motorcycle,Public,
2013,Virginia,Auto,Private,3225620
2013,Virginia,Auto,Public,70745
2013,Virginia,Bus,Private,7333
2013,Virginia,Bus,Public,24306
2013,Virginia,Truck,Private,3495431
2013,Virginia,Truck,Public,37892
2013,Virginia,Motorcycle,Private,189053
2013,Virginia,Motorcycle,Public,636
2013,Washington,Auto,Private,2772204
2013,Washington,Auto,Public,28051
2013,Washington,Bus,Private,12332
2013,Washington,Bus,Public,9460
2013,Washington,Truck,Private,3308178
2013,Washington,Truck,Public,35542
2013,Washington,Motorcycle,Private,227072
2013,Washington,Motorcycle,Public,1
2013,West Virginia,Auto,Private,515816
2013,West Virginia,Auto,Public,26084
2013,West Virginia,Bus,Private,940
2013,West Virginia,Bus,Public,3586
2013,West Virginia,Truck,Private,838960
2013,West Virginia,Truck,Public,9988
2013,West Virginia,Motorcycle,Private,56660
2013,West Virginia,Motorcycle,Public,1361
2013,Wisconsin,Auto,Private,2239717
2013,Wisconsin,Auto,Public,16812
2013,Wisconsin,Bus,Private,779
2013,Wisconsin,Bus,Public,14528
2013,Wisconsin,Truck,Private,2679455
2013,Wisconsin,Truck,Public,64090
2013,Wisconsin,Motorcycle,Private,322986
2013,Wisconsin,Motorcycle,Public,392
2013,Wyoming,Auto,Private,226602
2013,Wyoming,Auto,Public,2129
2013,Wyoming,Bus,Private,1042
2013,Wyoming,Bus,Public,152
2013,Wyoming,Truck,Private,567085
2013,Wyoming,Truck,Public,2132
2013,Wyoming,Motorcycle,Private,31392
2013,Wyoming,Motorcycle,Public,5
2014,Alabama,Auto,Private,2506496
2014,Alabama,Auto,Public,17649
2014,Alabama,Bus,Private,1261
2014,Alabama,Bus,Public,4136
2014,Alabama,Truck,Private,2698310
2014,Alabama,Truck,Public,23224
2014,Alabama,Motorcycle,Private,114843
2014,Alabama,Motorcycle,Public,925
2014,Alaska,Auto,Private,191706
2014,Alaska,Auto,Public,3683
2014,Alaska,Bus,Private,2124
2014,Alaska,Bus,Public,1374
2014,Alaska,Truck,Private,558874
2014,Alaska,Truck,Public,10582
2014,Alaska,Motorcycle,Private,32082
2014,Alaska,Motorcycle,Public,8
2014,Arizona,Auto,Private,2298039
2014,Arizona,Auto,Public,22625
2014,Arizona,Bus,Private,16034
2014,Arizona,Bus,Public,5008
2014,Arizona,Truck,Private,3025292
2014,Arizona,Truck,Public,40100
2014,Arizona,Motorcycle,Private,180913
2014,Arizona,Motorcycle,Public,4
2014,Arkansas,Auto,Private,954536
2014,Arkansas,Auto,Public,34755
2014,Arkansas,Bus,Private,10847
2014,Arkansas,Bus,Public,689
2014,Arkansas,Truck,Private,1671001
2014,Arkansas,Truck,Public,13911
2014,Arkansas,Motorcycle,Private,92921
2014,Arkansas,Motorcycle,Public,0
2014,California,Auto,Private,13789501
2014,California,Auto,Public,276488
2014,California,Bus,Private,33934
2014,California,Bus,Public,59130
2014,California,Truck,Private,13320923
2014,California,Truck,Public,392899
2014,California,Motorcycle,Private,799006
2014,California,Motorcycle,Public,14765
2014,Colorado,Auto,Private,1786643
2014,Colorado,Auto,Public,19842
2014,Colorado,Bus,Private,6025
2014,Colorado,Bus,Public,6008
2014,Colorado,Truck,Private,2782392
2014,Colorado,Truck,Public,31520
2014,Colorado,Motorcycle,Private,188136
2014,Colorado,Motorcycle,Public,56
2014,Connecticut,Auto,Private,1414217
2014,Connecticut,Auto,Public,16683
2014,Connecticut,Bus,Private,12444
2014,Connecticut,Bus,Public,163
2014,Connecticut,Truck,Private,1309198
2014,Connecticut,Truck,Public,24423
2014,Connecticut,Motorcycle,Private,89332
2014,Connecticut,Motorcycle,Public,0
2014,Delaware,Auto,Private,440929
2014,Delaware,Auto,Public,816
2014,Delaware,Bus,Private,4036
2014,Delaware,Bus,Public,469
2014,Delaware,Truck,Private,478091
2014,Delaware,Truck,Public,2935
2014,Delaware,Motorcycle,Private,30393
2014,Delaware,Motorcycle,Public,0
2014,District of Columbia,Auto,Private,202636
2014,District of Columbia,Auto,Public,13520
2014,District of Columbia,Bus,Private,1340
2014,District of Columbia,Bus,Public,1318
2014,District of Columbia,Truck,Private,106303
2014,District of Columbia,Truck,Public,4763
2014,District of Columbia,Motorcycle,Private,4137
2014,District of Columbia,Motorcycle,Public,313
2014,Florida,Auto,Private,7426955
2014,Florida,Auto,Public,116935
2014,Florida,Bus,Private,26657
2014,Florida,Bus,Public,33321
2014,Florida,Truck,Private,7225075
2014,Florida,Truck,Public,117748
2014,Florida,Motorcycle,Private,555602
2014,Florida,Motorcycle,Public,2521
2014,Georgia,Auto,Private,3509347
2014,Georgia,Auto,Public,58541
2014,Georgia,Bus,Private,21079
2014,Georgia,Bus,Public,20364
2014,Georgia,Truck,Private,4276140
2014,Georgia,Truck,Public,70061
2014,Georgia,Motorcycle,Private,199445
2014,Georgia,Motorcycle,Public,130
2014,Hawaii,Auto,Private,580384
2014,Hawaii,Auto,Public,11587
2014,Hawaii,Bus,Private,2097
2014,Hawaii,Bus,Public,833
2014,Hawaii,Truck,Private,745078
2014,Hawaii,Truck,Public,10459
2014,Hawaii,Motorcycle,Private,42450
2014,Hawaii,Motorcycle,Public,371
2014,Idaho,Auto,Private,604193
2014,Idaho,Auto,Public,4478
2014,Idaho,Bus,Private,2880
2014,Idaho,Bus,Public,524
2014,Idaho,Truck,Private,1079351
2014,Idaho,Truck,Public,5070
2014,Idaho,Motorcycle,Private,66149
2014,Idaho,Motorcycle,Public,42
2014,Illinois,Auto,Private,4748735
2014,Illinois,Auto,Public,46645
2014,Illinois,Bus,Private,30666
2014,Illinois,Bus,Public,216
2014,Illinois,Truck,Private,5164160
2014,Illinois,Truck,Public,51783
2014,Illinois,Motorcycle,Private,351277
2014,Illinois,Motorcycle,Public,21
2014,Indiana,Auto,Private,2390631
2014,Indiana,Auto,Public,5128
2014,Indiana,Bus,Private,8320
2014,Indiana,Bus,Public,755
2014,Indiana,Truck,Private,3378592
2014,Indiana,Truck,Public,6514
2014,Indiana,Motorcycle,Private,222634
2014,Indiana,Motorcycle,Public,21
2014,Iowa,Auto,Private,1339065
2014,Iowa,Auto,Public,10228
2014,Iowa,Bus,Private,3501
2014,Iowa,Bus,Public,5339
2014,Iowa,Truck,Private,2026560
2014,Iowa,Truck,Public,24586
2014,Iowa,Motorcycle,Private,186921
2014,Iowa,Motorcycle,Public,330
2014,Kansas,Auto,Private,964102
2014,Kansas,Auto,Public,14509
2014,Kansas,Bus,Private,1428
2014,Kansas,Bus,Public,1998
2014,Kansas,Truck,Private,1443946
2014,Kansas,Truck,Public,19878
2014,Kansas,Motorcycle,Private,96817
2014,Kansas,Motorcycle,Public,0
2014,Kentucky,Auto,Private,1733912
2014,Kentucky,Auto,Public,16067
2014,Kentucky,Bus,Private,1992
2014,Kentucky,Bus,Public,7698
2014,Kentucky,Truck,Private,2258038
2014,Kentucky,Truck,Public,19917
2014,Kentucky,Motorcycle,Private,111096
2014,Kentucky,Motorcycle,Public,0
2014,Louisiana,Auto,Private,1420906
2014,Louisiana,Auto,Public,38434
2014,Louisiana,Bus,Private,26166
2014,Louisiana,Bus,Public,6903
2014,Louisiana,Truck,Private,2239788
2014,Louisiana,Truck,Public,40495
2014,Louisiana,Motorcycle,Private,113778
2014,Louisiana,Motorcycle,Public,464
2014,Maine,Auto,Private,466377
2014,Maine,Auto,Public,5339
2014,Maine,Bus,Private,1940
2014,Maine,Bus,Public,1922
2014,Maine,Truck,Private,660479
2014,Maine,Truck,Public,6980
2014,Maine,Motorcycle,Private,51622
2014,Maine,Motorcycle,Public,1
2014,Maryland,Auto,Private,1945895
2014,Maryland,Auto,Public,43921
2014,Maryland,Bus,Private,7314
2014,Maryland,Bus,Public,4078
2014,Maryland,Truck,Private,1879645
2014,Maryland,Truck,Public,45954
2014,Maryland,Motorcycle,Private,125207
2014,Maryland,Motorcycle,Public,76
2014,Massachusetts,Auto,Private,2409923
2014,Massachusetts,Auto,Public,28331
2014,Massachusetts,Bus,Private,10380
2014,Massachusetts,Bus,Public,2844
2014,Massachusetts,Truck,Private,2389263
2014,Massachusetts,Truck,Public,28429
2014,Massachusetts,Motorcycle,Private,125157
2014,Massachusetts,Motorcycle,Public,113
2014,Michigan,Auto,Private,3414399
2014,Michigan,Auto,Public,31408
2014,Michigan,Bus,Private,3368
2014,Michigan,Bus,Public,5273
2014,Michigan,Truck,Private,4373940
2014,Michigan,Truck,Public,39537
2014,Michigan,Motorcycle,Private,258413
2014,Michigan,Motorcycle,Public,0
2014,Minnesota,Auto,Private,2141437
2014,Minnesota,Auto,Public,20967
2014,Minnesota,Bus,Private,5397
2014,Minnesota,Bus,Public,7303
2014,Minnesota,Truck,Private,2784682
2014,Minnesota,Truck,Public,25997
2014,Minnesota,Motorcycle,Private,237408
2014,Minnesota,Motorcycle,Public,0
2014,Mississippi,Auto,Private,853699
2014,Mississippi,Auto,Public,3968
2014,Mississippi,Bus,Private,1831
2014,Mississippi,Bus,Public,6079
2014,Mississippi,Truck,Private,1167660
2014,Mississippi,Truck,Public,6095
2014,Mississippi,Motorcycle,Private,28474
2014,Mississippi,Motorcycle,Public,0
2014,Missouri,Auto,Private,2208671
2014,Missouri,Auto,Public,22623
2014,Missouri,Bus,Private,3543
2014,Missouri,Bus,Public,2358
2014,Missouri,Truck,Private,2912386
2014,Missouri,Truck,Public,29521
2014,Missouri,Motorcycle,Private,153799
2014,Missouri,Motorcycle,Public,0
2014,Montana,Auto,Private,433476
2014,Montana,Auto,Public,3105
2014,Montana,Bus,Private,4339
2014,Montana,Bus,Public,155
2014,Montana,Truck,Private,956517
2014,Montana,Truck,Public,4344
2014,Montana,Motorcycle,Private,183892
2014,Montana,Motorcycle,Public,2
2014,Nebraska,Auto,Private,723979
2014,Nebraska,Auto,Public,27565
2014,Nebraska,Bus,Private,3859
2014,Nebraska,Bus,Public,72
2014,Nebraska,Truck,Private,1124356
2014,Nebraska,Truck,Public,15279
2014,Nebraska,Motorcycle,Private,52517
2014,Nebraska,Motorcycle,Public,0
2014,Nevada,Auto,Private,980445
2014,Nevada,Auto,Public,9668
2014,Nevada,Bus,Private,696
2014,Nevada,Bus,Public,3274
2014,Nevada,Truck,Private,1161393
2014,Nevada,Truck,Public,13141
2014,Nevada,Motorcycle,Private,71875
2014,Nevada,Motorcycle,Public,5
2014,New Hampshire,Auto,Private,553375
2014,New Hampshire,Auto,Public,5799
2014,New Hampshire,Bus,Private,653
2014,New Hampshire,Bus,Public,2165
2014,New Hampshire,Truck,Private,666745
2014,New Hampshire,Truck,Public,5361
2014,New Hampshire,Motorcycle,Private,76093
2014,New Hampshire,Motorcycle,Public,0
2014,New Jersey,Auto,Private,3419992
2014,New Jersey,Auto,Public,56354
2014,New Jersey,Bus,Private,23718
2014,New Jersey,Bus,Public,111
2014,New Jersey,Truck,Private,3183877
2014,New Jersey,Truck,Public,40085
2014,New Jersey,Motorcycle,Private,149963
2014,New Jersey,Motorcycle,Public,0
2014,New Mexico,Auto,Private,712265
2014,New Mexico,Auto,Public,11834
2014,New Mexico,Bus,Private,5912
2014,New Mexico,Bus,Public,1136
2014,New Mexico,Truck,Private,1116904
2014,New Mexico,Truck,Public,18057
2014,New Mexico,Motorcycle,Private,64598
2014,New Mexico,Motorcycle,Public,0
2014,New York,Auto,Private,5132288
2014,New York,Auto,Public,27408
2014,New York,Bus,Private,21220
2014,New York,Bus,Public,4952
2014,New York,Truck,Private,5351168
2014,New York,Truck,Public,20374
2014,New York,Motorcycle,Private,345116
2014,New York,Motorcycle,Public,1094
2014,North Carolina,Auto,Private,3403864
2014,North Carolina,Auto,Public,70904
2014,North Carolina,Bus,Private,11578
2014,North Carolina,Bus,Public,19740
2014,North Carolina,Truck,Private,4132194
2014,North Carolina,Truck,Public,44107
2014,North Carolina,Motorcycle,Private,193386
2014,North Carolina,Motorcycle,Public,257
2014,North Dakota,Auto,Private,244548
2014,North Dakota,Auto,Public,6451
2014,North Dakota,Bus,Private,935
2014,North Dakota,Bus,Public,1757
2014,North Dakota,Truck,Private,569188
2014,North Dakota,Truck,Public,10605
2014,North Dakota,Motorcycle,Private,37234
2014,North Dakota,Motorcycle,Public,13
2014,Ohio,Auto,Private,4751891
2014,Ohio,Auto,Public,54868
2014,Ohio,Bus,Private,32232
2014,Ohio,Bus,Public,7549
2014,Ohio,Truck,Private,5143010
2014,Ohio,Truck,Public,59038
2014,Ohio,Motorcycle,Private,404749
2014,Ohio,Motorcycle,Public,21
2014,Oklahoma,Auto,Private,1381866
2014,Oklahoma,Auto,Public,9936
2014,Oklahoma,Bus,Private,908
2014,Oklahoma,Bus,Public,1275
2014,Oklahoma,Truck,Private,1983697
2014,Oklahoma,Truck,Public,10719
2014,Oklahoma,Motorcycle,Private,129404
2014,Oklahoma,Motorcycle,Public,1
2014,Oregon,Auto,Private,1387492
2014,Oregon,Auto,Public,16025
2014,Oregon,Bus,Private,4556
2014,Oregon,Bus,Public,3063
2014,Oregon,Truck,Private,1895949
2014,Oregon,Truck,Public,22627
2014,Oregon,Motorcycle,Private,88247
2014,Oregon,Motorcycle,Public,0
2014,Pennsylvania,Auto,Private,4664083
2014,Pennsylvania,Auto,Public,47036
2014,Pennsylvania,Bus,Private,52148
2014,Pennsylvania,Bus,Public,2618
2014,Pennsylvania,Truck,Private,5270712
2014,Pennsylvania,Truck,Public,71845
2014,Pennsylvania,Motorcycle,Private,395575
2014,Pennsylvania,Motorcycle,Public,740
2014,Rhode Island,Auto,Private,447220
2014,Rhode Island,Auto,Public,8301
2014,Rhode Island,Bus,Private,1754
2014,Rhode Island,Bus,Public,364
2014,Rhode Island,Truck,Private,368412
2014,Rhode Island,Truck,Public,6841
2014,Rhode Island,Motorcycle,Private,31772
2014,Rhode Island,Motorcycle,Public,98
2014,South Carolina,Auto,Private,1711960
2014,South Carolina,Auto,Public,42122
2014,South Carolina,Bus,Private,5389
2014,South Carolina,Bus,Public,12469
2014,South Carolina,Truck,Private,2088878
2014,South Carolina,Truck,Public,42127
2014,South Carolina,Motorcycle,Private,114198
2014,South Carolina,Motorcycle,Public,468
2014,South Dakota,Auto,Private,317977
2014,South Dakota,Auto,Public,6183
2014,South Dakota,Bus,Private,0
2014,South Dakota,Bus,Public,2664
2014,South Dakota,Truck,Private,599153
2014,South Dakota,Truck,Public,17268
2014,South Dakota,Motorcycle,Private,88889
2014,South Dakota,Motorcycle,Public,571
2014,Tennessee,Auto,Private,2236150
2014,Tennessee,Auto,Public,37362
2014,Tennessee,Bus,Private,2069
2014,Tennessee,Bus,Public,23960
2014,Tennessee,Truck,Private,2945617
2014,Tennessee,Truck,Public,85779
2014,Tennessee,Motorcycle,Private,162396
2014,Tennessee,Motorcycle,Public,2314
2014,Texas,Auto,Private,7991684
2014,Texas,Auto,Public,148637
2014,Texas,Bus,Private,18931
2014,Texas,Bus,Public,82914
2014,Texas,Truck,Private,11901074
2014,Texas,Truck,Public,288391
2014,Texas,Motorcycle,Private,441291
2014,Texas,Motorcycle,Public,4104
2014,Utah,Auto,Private,884802
2014,Utah,Auto,Public,10916
2014,Utah,Bus,Private,2665
2014,Utah,Bus,Public,2140
2014,Utah,Truck,Private,1162465
2014,Utah,Truck,Public,13494
2014,Utah,Motorcycle,Private,73950
2014,Utah,Motorcycle,Public,141
2014,Vermont,Auto,Private,240726
2014,Vermont,Auto,Public,3300
2014,Vermont,Bus,Private,183
2014,Vermont,Bus,Public,1815
2014,Vermont,Truck,Private,332580
2014,Vermont,Truck,Public,3727
2014,Vermont,Motorcycle,Private,30106
2014,Vermont,Motorcycle,Public,0
2014,Virginia,Auto,Private,3236043
2014,Virginia,Auto,Public,73436
2014,Virginia,Bus,Private,7555
2014,Virginia,Bus,Public,24652
2014,Virginia,Truck,Private,3583987
2014,Virginia,Truck,Public,39194
2014,Virginia,Motorcycle,Private,194585
2014,Virginia,Motorcycle,Public,645
2014,Washington,Auto,Private,2720628
2014,Washington,Auto,Public,28310
2014,Washington,Bus,Private,4528
2014,Washington,Bus,Public,16866
2014,Washington,Truck,Private,3369443
2014,Washington,Truck,Public,35886
2014,Washington,Motorcycle,Private,229822
2014,Washington,Motorcycle,Public,1
2014,West Virginia,Auto,Private,548653
2014,West Virginia,Auto,Public,28169
2014,West Virginia,Bus,Private,253
2014,West Virginia,Bus,Public,3174
2014,West Virginia,Truck,Private,905004
2014,West Virginia,Truck,Public,10661
2014,West Virginia,Motorcycle,Private,55925
2014,West Virginia,Motorcycle,Public,1353
2014,Wisconsin,Auto,Private,2178000
2014,Wisconsin,Auto,Public,16650
2014,Wisconsin,Bus,Private,12989
2014,Wisconsin,Bus,Public,48
2014,Wisconsin,Truck,Private,2784768
2014,Wisconsin,Truck,Public,66549
2014,Wisconsin,Motorcycle,Private,280754
2014,Wisconsin,Motorcycle,Public,397
2014,Wyoming,Auto,Private,214402
2014,Wyoming,Auto,Public,2192
2014,Wyoming,Bus,Private,1161
2014,Wyoming,Bus,Public,158
2014,Wyoming,Truck,Private,568813
2014,Wyoming,Truck,Public,2398
2014,Wyoming,Motorcycle,Private,30978
2014,Wyoming,Motorcycle,Public,5
2015,Alabama,Auto,Private,2262612
2015,Alabama,Auto,Public,15650
2015,Alabama,Bus,Private,5595
2015,Alabama,Bus,Public,132
2015,Alabama,Truck,Private,2975846
2015,Alabama,Truck,Public,25470
2015,Alabama,Motorcycle,Private,114178
2015,Alabama,Motorcycle,Public,936
2015,Alaska,Auto,Private,188848
2015,Alaska,Auto,Public,4500
2015,Alaska,Bus,Private,3231
2015,Alaska,Bus,Public,210
2015,Alaska,Truck,Private,568936
2015,Alaska,Truck,Public,17444
2015,Alaska,Motorcycle,Private,31945
2015,Alaska,Motorcycle,Public,8
2015,Arizona,Auto,Private,2311630
2015,Arizona,Auto,Public,21104
2015,Arizona,Bus,Private,13765
2015,Arizona,Bus,Public,7284
2015,Arizona,Truck,Private,3073975
2015,Arizona,Truck,Public,41751
2015,Arizona,Motorcycle,Private,161137
2015,Arizona,Motorcycle,Public,1
2015,Arkansas,Auto,Private,931252
2015,Arkansas,Auto,Public,16537
2015,Arkansas,Bus,Private,11112
2015,Arkansas,Bus,Public,701
2015,Arkansas,Truck,Private,1687935
2015,Arkansas,Truck,Public,32873
2015,Arkansas,Motorcycle,Private,91804
2015,Arkansas,Motorcycle,Public,0
2015,California,Auto,Private,14232593
2015,California,Auto,Public,230976
2015,California,Bus,Private,34582
2015,California,Bus,Public,59438
2015,California,Truck,Private,13764734
2015,California,Truck,Public,272806
2015,California,Motorcycle,Private,814423
2015,California,Motorcycle,Public,14460
2015,Colorado,Auto,Private,1807666
2015,Colorado,Auto,Public,14504
2015,Colorado,Bus,Private,6044
2015,Colorado,Bus,Public,6622
2015,Colorado,Truck,Private,2946346
2015,Colorado,Truck,Public,32784
2015,Colorado,Motorcycle,Private,191206
2015,Colorado,Motorcycle,Public,0
2015,Connecticut,Auto,Private,1384651
2015,Connecticut,Auto,Public,1216
2015,Connecticut,Bus,Private,12551
2015,Connecticut,Bus,Public,174
2015,Connecticut,Truck,Private,1351735
2015,Connecticut,Truck,Public,4906
2015,Connecticut,Motorcycle,Private,86511
2015,Connecticut,Motorcycle,Public,20
2015,Delaware,Auto,Private,435350
2015,Delaware,Auto,Public,2681
2015,Delaware,Bus,Private,3538
2015,Delaware,Bus,Public,827
2015,Delaware,Truck,Private,489557
2015,Delaware,Truck,Public,4184
2015,Delaware,Motorcycle,Private,28179
2015,Delaware,Motorcycle,Public,0
2015,District of Columbia,Auto,Private,183538
2015,District of Columbia,Auto,Public,17028
2015,District of Columbia,Bus,Private,891
2015,District of Columbia,Bus,Public,3678
2015,District of Columbia,Truck,Private,99240
2015,District of Columbia,Truck,Public,14140
2015,District of Columbia,Motorcycle,Private,3962
2015,District of Columbia,Motorcycle,Public,452
2015,Florida,Auto,Private,7625692
2015,Florida,Auto,Public,109368
2015,Florida,Bus,Private,26156
2015,Florida,Bus,Public,33969
2015,Florida,Truck,Private,7608030
2015,Florida,Truck,Public,129039
2015,Florida,Motorcycle,Private,570172
2015,Florida,Motorcycle,Public,2582
2015,Georgia,Auto,Private,3469663
2015,Georgia,Auto,Public,53956
2015,Georgia,Bus,Private,12363
2015,Georgia,Bus,Public,30179
2015,Georgia,Truck,Private,4294116
2015,Georgia,Truck,Public,76934
2015,Georgia,Motorcycle,Private,199552
2015,Georgia,Motorcycle,Public,858
2015,Hawaii,Auto,Private,514962
2015,Hawaii,Auto,Public,7845
2015,Hawaii,Bus,Private,2023
2015,Hawaii,Bus,Public,876
2015,Hawaii,Truck,Private,668057
2015,Hawaii,Truck,Public,14752
2015,Hawaii,Motorcycle,Private,33431
2015,Hawaii,Motorcycle,Public,373
2015,Idaho,Auto,Private,624560
2015,Idaho,Auto,Public,1880
2015,Idaho,Bus,Private,2774
2015,Idaho,Bus,Public,504
2015,Idaho,Truck,Private,1150397
2015,Idaho,Truck,Public,8269
2015,Idaho,Motorcycle,Private,65604
2015,Idaho,Motorcycle,Public,31
2015,Illinois,Auto,Private,4734188
2015,Illinois,Auto,Public,41226
2015,Illinois,Bus,Private,34556
2015,Illinois,Bus,Public,217
2015,Illinois,Truck,Private,5380864
2015,Illinois,Truck,Public,57993
2015,Illinois,Motorcycle,Private,346210
2015,Illinois,Motorcycle,Public,0
2015,Indiana,Auto,Private,2333284
2015,Indiana,Auto,Public,2516
2015,Indiana,Bus,Private,8320
2015,Indiana,Bus,Public,13485
2015,Indiana,Truck,Private,3455001
2015,Indiana,Truck,Public,9138
2015,Indiana,Motorcycle,Private,223370
2015,Indiana,Motorcycle,Public,0
